ID NbBats Proj Graph Tree Trace
44123c25000515 2 0.022267818450927734 0.011881589889526367 0.02539229393005371 0.014453649520874023
44123c25000062 6 0.11316847801208496 0.09953594207763672 0.4282114505767822 0.09224820137023926
44123c25000190 7 0.16184401512145996 0.09815669059753418 2.1624441146850586 0.1804516315460205
44123c25000389 2 0.0309295654296875 0.04033541679382324 0.13473010063171387 0.01610541343688965
44123c25000146 3 0.046407222747802734 0.03164243698120117 0.1371152400970459 0.0297091007232666
44123c25000041 4 0.06630897521972656 0.0306241512298584 0.1871016025543213 0.03913235664367676
44123c25000278 3 0.0382080078125 0.018095970153808594 0.09779953956604004 0.02411508560180664
44123c25000250 3 0.03868603706359863 0.020589351654052734 0.014972209930419922 0.021205425262451172
44123c25000220 4 0.05649065971374512 0.06853914260864258 0.2446610927581787 0.06916165351867676
44123c25000331 2 0.029894113540649414 0.018081188201904297 0.02257513999938965 0.01642131805419922
44123c25000295 8 0.09573960304260254 0.03316760063171387 0.22068214416503906 0.04763221740722656
44123c25000243 2 0.027703523635864258 0.019704818725585938 0.061760663986206055 0.037253618240356445
44123c25000036 3 0.04766082763671875 0.03555178642272949 0.2680373191833496 0.04988980293273926
44123c25000454 2 0.03402352333068848 0.030640840530395508 0.07045936584472656 0.012979269027709961
44123c25000315 2 0.028131961822509766 0.030037879943847656 0.13987112045288086 0.037631988525390625
44123c25000163 3 0.04230928421020508 0.04036283493041992 0.28169703483581543 0.037950754165649414
44123c25000052 3 0.03637337684631348 0.02510547637939453 0.17091870307922363 0.027261734008789062
44123c25000081 91 5.7075676918029785 0.7967391014099121 69.40075755119324 1.710414171218872
44123c25000317 3 0.07028555870056152 0.03656935691833496 0.335890531539917 0.03960990905761719
44123c25000461 2 0.0371851921081543 0.028646230697631836 0.11519241333007812 0.015319585800170898
44123c25000437 13 0.2370448112487793 0.054305315017700195 0.4233829975128174 0.08745622634887695
44123c25000281 4 0.06004953384399414 0.06799578666687012 0.4246025085449219 0.03486466407775879
44123c25000181 4 0.06808161735534668 0.043062448501586914 0.14838814735412598 0.05275583267211914
44123c25000335 3 0.048688411712646484 0.016538381576538086 0.07544517517089844 0.01858067512512207
44123c25000416 6 0.10458660125732422 0.0411069393157959 0.34528255462646484 0.056227922439575195
44123c25000498 2 0.022918701171875 0.020792722702026367 0.025916576385498047 0.039238929748535156
44123c25000112 4 0.07457184791564941 0.05780148506164551 0.21693682670593262 0.054120540618896484
